Wallet Address,Address Type,Point,Ranking
0x51312202fafab4f5ff40f234c38adc69fdb78284,EVM,10,8102
0x78799ca611f01410699b223b324e9a0935666d8a,EVM,10,8102
0x2f9cad8d0f2e86f709247f540472c17be8d72756,EVM,10,8102
0xd6a5c8673d9934b5784602da89c9d97b6154a4e8,EVM,10,8102
0xd3905281ea9d929a3510947a81ae1631a1a7d873,EVM,10,8102
0x4090f1eb674317fec844b354e26ce232b0cf0fbf,EVM,10,8102
0xd13f886325639372a83ece4936654592d79056f7,EVM,10,8102
0x87ef8a1863bcc50bcba446c3ba22b729b03be75b,EVM,10,8102
0xe859fc404e8e1d90b779506d403ed580f51305af,EVM,10,8102
0xd297b259ca843ff5167b51e030d590ff70d56e64,EVM,10,8102
0x19cbda26aba474b7367b9a71ab58f9838435c606,EVM,10,8102
0x0a97042aca0aef0b0ab010b3e0cee80f77120e53,EVM,10,8102
0xb8e3ff533d4da6fea45c2b27153edb58b4ea4233,EVM,10,8102
0x5184f22115396eef36be250c5434856d940115b5,EVM,10,8102
0xfa1d743573ba57168fb6c1ca6dc2302de16ddcbb,EVM,10,8102
0x189b8e8bab0d56ecc55381b5c9930ae757b81d7c,EVM,10,8102
0x244cb7b4b905483de4f98bc751c6ebbccfbd3ef5,EVM,10,8102
0x113941782d3eb0b80a6611a3b1ddfec16e82bd6e,EVM,10,8102
0x658286662745f81fc0bef4059475f9f8650d351c,EVM,10,8102
0x3f6e473d9457452952026c6a77ea79a469d8bdd3,EVM,10,8102
0x35204448c82fa1f7b205ffb7d6a9e0685bd6a494,EVM,10,8102
0xc296d0123e7404bcb8afc31ab3b3ab00aae466b5,EVM,10,8102
0xdc6d53d1e89045c7528087b9ce0fdc1952b4536b,EVM,10,8102
0xafd164d218a00c04a3d3b6b5ce2f22db7f1d26a8,EVM,10,8102
0xce9f96b346ccb26ccbf851e4a902c3290310d24f,EVM,10,8102
0xf240635e9fd0bd086e26a3808dbf0ded94a990fd,EVM,10,8102
0xc71d34af484b28fb08181e62a6b7d45f19cc5c74,EVM,10,8102
0x0608bc8ba837f4fbc555876ab13fd899fe8f2a6f,EVM,10,8102
0xf05a5d560d917056c1dcf8917463bad5e9c40a2d,EVM,10,8102
0x3b78637e124f302ca73257ea6babc705ac0208dc,EVM,10,8102
RoRVaLBMkwJjEYeCxqvzq6,Galxe ID,10,8102
0x237b3419fe2756428f90c414ce8391801a03a163,EVM,10,8102
0xeea8557f1a287a37c27516ec7aed14cde7af0f89,EVM,10,8102
0xef2f0afc3ac77666f438f4a4ba8923c5062c6e49,EVM,10,8102
0x0d9460eafc55d21e630d58a3137eada98f086b6a,EVM,10,8102
0xb8d4467428fc490657142d2a798afebb12f062e4,EVM,10,8102
0x34b73b1af42b5828109f982a99f33153f85b4ba8,EVM,10,8102
0xe56b8925a911599f84b38bd10eb9cc2a0421e0fa,EVM,10,8102
0x9d3f758d7169f4c833f75d0b5358448ebba2b598,EVM,10,8102
0xe5a88853dd5e8ded51e818e1d6e59eeff1a5fdd6,EVM,10,8102
0x1d1d0887fd262f6f6c180c3234a2c356f39eb3b3,EVM,10,8102
0x86369231aa60bf04b6b66def20f38c497e46cc2e,EVM,10,8102
0x325a51514922bbd4e3184854f8f3a35f3c540480,EVM,10,8102
0x384a78e01e793fa3281461eb5e658b86fe1b6480,EVM,10,8102
0x2bc53cab93af530c318e4e78cc61294e5003acc6,EVM,10,8102
0xaef1889d58677805399c6f8326c11d159b09caf2,EVM,10,8102
0x01af3231417c138d30024b81a1f13e35c7004333,EVM,10,8102
0x42c96d382f0c9eb7728b85b0e2c890d360336a77,EVM,10,8102
0x8717a864e8d69066ea50dc0b6ff4040edcaacf2a,EVM,10,8102
0x2f1be7e9d6f5ae564f82b7cdd79a3a51222e86ba,EVM,10,8102
0xacb2caa11be3694c7cee7728f80ddd55c489610f,EVM,10,8102
0x42d0fcc9430690fe77d4bc0a0da4d0f543bc0119,EVM,10,8102
0x6529770a5c58ca859558670cf98171f600c48783,EVM,10,8102
0x3977318f07f3c7136395397d97b710d0241a2a2e,EVM,10,8102
0x4c3a4c0316fb4b384cb289a617d36e688572b7c2,EVM,10,8102
0xc5013e29a6a76eb0b0d2b0ceac8e1e3c5053a121,EVM,10,8102
0x6291890166bc1af4b77bfabc24561f169ebfad8c,EVM,10,8102
0xf92f1bc2702f2a6bf4de8b9ee58b5db0f953ae50,EVM,10,8102
0xd3930223f7c4836475fa72a43fa6c1e308d52f5e,EVM,10,8102
0x17a8eaf9241a220e1ebda22a623cb058530cb0ab,EVM,10,8102
0xccc9ba81cde53e38cd5cf38d635daa8deb9160ec,EVM,10,8102
0xf71f50ad3d8e6c48cc15e7ec29a62a0a9e17be65,EVM,10,8102
0x5b8a42fc0c151aa7f4f764b805abea1fc3516921,EVM,10,8102
0x6e48428d22f9e7c9de30eaba9dc8ab415c27b5c5,EVM,10,8102
0x51deac254e9787883e8aa4bbfb198b2067c16738,EVM,10,8102
0x730864ac8c3d92681eed50408ae9c10c6f58e46a,EVM,10,8102
0x14596f634164b2f02f93aa0f960518b0660206b2,EVM,10,8102
0x7201d4497994d1296379b5c4c1ff04cc269a3663,EVM,10,8102
0x5ec8cd4881eba87279f5f243eb89ea9383e677c6,EVM,10,8102
0x7da04356b9536f4a949bfc17114e242e84afcdf4,EVM,10,8102
0x6e9fa93ed19425e6513c9b9533d2ef1257f3e777,EVM,10,8102
0xfbe21b2c323219a79b5fee7dd4d6f5ca8a92bae8,EVM,10,8102
0x7d5a73c5042d5b46eb365da3e5ef0f391694fa53,EVM,10,8102
0xa7c2e90aeddcdffc9c8aa951355b12c323defc44,EVM,10,8102
0x697fd4993d38cda66d8cd78b26cdca35fe8fb767,EVM,10,8102
0x3462943f79dce59770faf5fd087ee0e77545dc33,EVM,10,8102
0x16f6aff7a2d84b802b2ddf0f0aed49033b69f4f9,EVM,10,8102
0x848f446b5bdf6b1e6b2d2bccf1a7d2be9c7c8083,EVM,10,8102
0xf0e4f911ce4ca27e9e53804442bed1ab9ee4d454,EVM,10,8102
0x76bab6ea1bcdf06a58477d639e86ef516a7c619c,EVM,10,8102
0x6231af60c43c8e898d2121abae2f3d569daa2852,EVM,10,8102
0x890c23c5ff0fdacc433ca6db75d0a48643b68d31,EVM,10,8102
0x653c056a22a724d999c0f890e6102cc4c9d4b74c,EVM,10,8102
0x2a9cc826e61f5a24f885da25093762a3e623462b,EVM,10,8102
0xa303d614d7aa577760b25a2ae78b65103611ff12,EVM,10,8102
0x13f96f650273e859ab698a477ce4f7a4e5e00613,EVM,10,8102
0x90a0437beddb4b8b21d095b678f53e36a02f6033,EVM,10,8102
0x23180f8f95907354b2ac4e7d1e9eab10e0af6e7b,EVM,10,8102
0xb8bb1543e6df89511808d13d1c32af10a39b8950,EVM,10,8102
0xd9af2b9040ad8357cc0a6cac5de2896b0a39dcc4,EVM,10,8102
0xa7f9007ce9d11f1531b1400308875f9405595eab,EVM,10,8102
0x092ae998c37682c335adabdb95e72c7023a0da62,EVM,10,8102
0x062168300176aa3947d2feebccee188ef35abeb5,EVM,10,8102
0x548e1b7bb250e4c9eea46fc2874c43d81a914c54,EVM,10,8102
0x5ce2e649dd0b39930881487903e9ddcd6df8af01,EVM,10,8102
0x3bc6f1d0bcfb1195fcdfc7b5b367b49f2c851475,EVM,10,8102
0x1bb216120e8f939f520c610bdc3c88adac4b06f7,EVM,10,8102
0x6cef8e64a219d37b218ab24ab9f3795dbbe4fcbc,EVM,10,8102
0x22723cc5ae5a1b4514ca41f2466e2ade15cf529b,EVM,10,8102
0x88df4d4240d4f388a88d9edc1dbc7d0154b996cf,EVM,10,8102
0x966211e4a01e0e479e86f24f9d3209b8cc8a7993,EVM,10,8102
0x133b2f8476af944c434454695313082215d5c4b3,EVM,10,8102
0xa078212ea67599dc4f59817fec8140e10b0224a1,EVM,10,8102
0xf586a2940180725ebe8f411824b0ab6fa589ed60,EVM,10,8102
0x1850ab1344493b8f66a0780c6806fe57ae7a13b4,EVM,10,8102
0x7568aed2c1bd63843a8eafbdff82eff4e8251d06,EVM,10,8102
0xbe6c5447423aec564e595cb00ce022c624d0da8e,EVM,10,8102
0xfdc68b3c8f7d66f0e1745d5a31a1c6e925ed4e3b,EVM,10,8102
0x916bf34c21157386771e571c6e9dd8a906c9b9ab,EVM,10,8102
0x43e44f924f98bd46466bd67c98d39005ea121c6e,EVM,10,8102
0x7c1ca185931df15eba6e8f735e1610f97ab22684,EVM,10,8102
0xe27a45d6091512ea4c31f7d387bc6b5285fa3afb,EVM,10,8102
0xf8aa45bcf1d983bbd827ed554f7156f6abc8cd7c,EVM,10,8102
0x94feb079aac8ab01ea5460ba041a2c0be8629d33,EVM,10,8102
0x95c58bfd45bf255bbcc50b44d996ae3d46c1c606,EVM,10,8102
0xf97c14e245c94e628145caabfd14d73b2fc40004,EVM,10,8102
0xe43bfe013cd9febccc9896a559946507ff74e2ef,EVM,10,8102
0x9fd0028568b9211d88a93aa5b19d45dafdea9679,EVM,10,8102
0x894a525f7099aa5b935a3a8c0373acf27594e2b9,EVM,10,8102
0xbd21051e4c4ed7a2e011b395157d8b83419e3a2f,EVM,10,8102
0xe1f993f1f1b925350abdd88dd8ac77fbb7ace198,EVM,10,8102
0x1fb457e39cab76424060046e94bef858451a7981,EVM,10,8102
0x5cfe303601b458d56fb0fa51bcf94e457ca23aa2,EVM,10,8102
0x7931c3581a8fe056b712e37ba282bd1f321e0131,EVM,10,8102
0x25a0dc5852b972e2e11752733db3a53e0928623b,EVM,10,8102
0xde12cbca65eb2d4060fc9f473e46969392823c33,EVM,10,8102
0xb15b758cbae5f19390cc92f59df56eae892a73c1,EVM,10,8102
0x5e986034ddeef1cb36534cf8cac167add122757d,EVM,10,8102
0x77bbcffb0042a4c563c503818e278d2c6a776983,EVM,10,8102
0x7bf3101764d1544d8f4041ee493b00a5bf38522b,EVM,10,8102
0xe9b276e5be750b940ce4fcd557d6ce585ccf0717,EVM,10,8102
0x4500998b58ec4fa2bdd9c0b7cc6971702307c1bf,EVM,10,8102
0x9a7aec9fee56e448a52277afe3e8237f89522f3b,EVM,10,8102
0x0a4604006b604cb32b0c6c88b5a2dfb3ff3ead8d,EVM,10,8102
0x4dfbd563f7055b8ec1666a41e07a36f0f9f98b22,EVM,10,8102
0x680c6ed9fc4dc9a5b27e90a21fdc5155a9f14f7e,EVM,10,8102
0x72dc2779848898423af6a3fcaa7c429bfaf0312c,EVM,10,8102
0x772003fe8ef5820755f7193a9d5fa940546552b2,EVM,10,8102
0x8ae3a24aca97dc626f3f0cbeaa5f6803224d84ce,EVM,10,8102
0x4bf62a480b983dc3b7da1211ecb26b5470e314cd,EVM,10,8102
0xbdbdd980d5bb66ec54501e06fda6d47bacb0d343,EVM,10,8102
0x67925f0c3498bb35e73d2ddc804ce5b64523fb21,EVM,10,8102
0x0aac8ef347c869fb7aa295674f44c1a9e54bcd0e,EVM,10,8102
0xe1dd2339ef9ccf4910fc91e56ab43f1d7014b263,EVM,10,8102
0x1d766be08132039b9c94e86415ae0b4d5778f181,EVM,10,8102
0x81e7b867902a37330f64593a4c10f6215eb079cf,EVM,10,8102
0xad2d23dcff6cdbb8a15e71d9acef313690933145,EVM,10,8102
0x6c73d98bf5d0e92b2a9fbbe74d0bfc8dd157b9ee,EVM,10,8102
0xa396772fb4ebcf668e04c28049b965ec4ad7107a,EVM,10,8102
0xbc5c9457aa733b312538c785dde4583b037ca77d,EVM,10,8102
0xb8819d25c0b56231bc24df6ad74de9b07897f3be,EVM,10,8102
0x07304e520ed62b7f46c7a7b3869f8271bba12ba2,EVM,10,8102
0x24bdd232d38315451caa8a04e2b38c920631f6f9,EVM,10,8102
0x882128a190a594497fcbd10cc3fe01bbd7d376fa,EVM,10,8102
0xa14fde14737d77c07929a1446de30e695d71cf37,EVM,10,8102
0xdc258cd32c189ce25ac494550b489895589c0819,EVM,10,8102
0x8d3fcf0fd9fb1c21eaec09b7f19f6003f2d344f1,EVM,10,8102
0xdb6965b7f7a613cadc29f242f91de806ad58549b,EVM,10,8102
0x1060e3591850c16c0a0270c303dfc7081f5aa67d,EVM,10,8102
0xbc1dc1068d61495acd735c6916a96ed1a7bb8507,EVM,10,8102
0xbc42e4ab9bbbcba73cc64e52cc7e23328eb8135d,EVM,10,8102
0x3a7d036d38b8502b9f004bc35f769bc7c23c092c,EVM,10,8102
0x53e6a5f63cd19431af000e657891f29aff647176,EVM,10,8102
0xd7828713347cbcb7a6bb36cd05c79e27bb0ceb1c,EVM,10,8102
0x6c159c881be4afa3194cd8cb8f3555444916c684,EVM,10,8102
0xc668d4d81293928a98b99ab509c0d0ae5c4cb000,EVM,10,8102
0xdfc52bf5f6f7128f610d19c609fcdc493a50f171,EVM,10,8102
0x668540812466219a4cf9ef22151bb7e513010f17,EVM,10,8102
0xb7bd544ed9126f7b634f360c12cc994a4f228932,EVM,10,8102
0x67097609faef3f72d22477f1c9de7919d4f6178a,EVM,10,8102
0xef02eb19dfba493bd8b3a0c514bf13d2fbe0308d,EVM,10,8102
0x80712784afca8fffdb4c4298bcada2451b48dbee,EVM,10,8102
0x64bec522dc88cdab0d114fac2ce42d6ef7d8dbf8,EVM,10,8102
0xd2e8563afc1be87c33a3ddf827141d5bfcebf3c0,EVM,10,8102
0xa57961970ea7bedc36ee143d1885560745a33369,EVM,10,8102
0x01a1d2750b2c7aad954698c1e9596f5ccabdd265,EVM,10,8102
0x40ac63186d0b997485d02f602e6002beb1006148,EVM,10,8102
0xdbf07416bb3c1a96b68c58d6bdcb9fd6963f0057,EVM,10,8102
0x5cb943bf00032cfb65d3a12185cc5ae0df742435,EVM,10,8102
0x4b42391baa84d0d412c2c89ba78d05304a7d679b,EVM,10,8102
0xe7b2815fb6a39fb6bb81c2ad72a2248f7517537c,EVM,10,8102
0x4d7592be75ad56964f6d13a08399fd3043a32ce9,EVM,10,8102
0x20bd3ae9171cf20436a8a7e8027c74bcc7e2dbc4,EVM,10,8102
0xe8cf545f7fce035ef4719eaa8e07a96fd5349465,EVM,10,8102
0xe5e5fa5a64a31017f497128ca14f97e557b00bd4,EVM,10,8102
0x03fa64ce73c58fa751ab445f058b2cdde929275d,EVM,10,8102
0xd4990a56358fa2e4680fed8f95e90918929fe677,EVM,10,8102
0xf7abce3d487bb51f189ba81cfd8b09362a999c2c,EVM,10,8102
0x9ac8988a97b6809c47dd8e85ef6cf40aedfd9c9f,EVM,10,8102
0x186a1a68aa210581fdd139824ab1e1178886a5ea,EVM,10,8102
0x3701bbfc577f1cbd579fe15da23b687968030fbe,EVM,10,8102
0xc7d02229a3cac3ae9c243df24881b52b8212d1f8,EVM,10,8102
0x1bfef10693dd39a78afd9c90ad9b16a779c4e538,EVM,10,8102
0x6be6c401398f5578e5f3c494008c44db7dfdd29e,EVM,10,8102
0x0a5abc4eef196994abb9cd34fa8fe9229ce53e4f,EVM,10,8102
0x6f625ca653fcb4cfa2424cbe958aef8c6690c717,EVM,10,8102
0x8c5db9c655475d5d046fca7ca8bc6189d0faf792,EVM,10,8102
0x35cc83a51b6c51b1c2aef61d50e81a2cccd4d98a,EVM,10,8102
0x0b2d5332c4906c641e5bf83265ac25738dcb9498,EVM,10,8102
0x4a1fc803ce305351af3b439b807e2fb9811e8520,EVM,10,8102
0x060709682ea5c3700b034d48a37a099bec82fd18,EVM,10,8102
0xb656609c6351453071219f6bed28963642eeeea1,EVM,10,8102
0x6213aeb0360262f671ebb6c0093aaef8b5a251ad,EVM,10,8102
0x1a5b9a64189f54bbd3c01335e60c56c027fcf633,EVM,10,8102
0x4c1efe9cb913fde7c5e9cb8da70bd7fa3100ec88,EVM,10,8102
0x50e6b1288804308835b5be4c4983bf8b3ae81121,EVM,10,8102
0xc8da0c2b229de11eea1a596484fe75a1bb555c31,EVM,10,8102
0x04d0e3349e5f3265dcb0b677dbf349aa03d7136b,EVM,10,8102
0x15f31357f3d22bb04c0854eb4e6ccb5319fe44b8,EVM,10,8102
0x12282d0e305e00e37a6f2acdcd4e9782bf40f015,EVM,10,8102
0xb1d9793cc51771b1c77a54ec25d0dfb63b8c973c,EVM,10,8102
0x77904f1a4e9d81cafb47db7ae5dba46456683d10,EVM,10,8102
0xe7f6e856c3219d4a7db412373f626898ddef37ce,EVM,10,8102
0xcd700225094a2fd5844e77eb9957902e4c06d4ec,EVM,10,8102
0x27f8b7179e8f3dd225f0180fa4582e3fe2733d29,EVM,10,8102
0x83ca6e16db349f9e815509a3d3e99d9e8c758b3b,EVM,10,8102
0x37743dc2059f2b9680e1e33893696b24d87259e7,EVM,10,8102
0xe1b9821b7941429b1fa127d6e8c43602d17c8504,EVM,10,8102
0xc79a3019c824e512bc7c6f2d64c0ccac5308a020,EVM,10,8102
0xc2b2ad6b3735db0b7242d6a31c43cb3caa0adc60,EVM,10,8102
0x5ee1aa6537cadd807ecd5ab8ee8f1811b0888888,EVM,10,8102
0xc23f78c43b810f3a29168d5652c34f387d44dda3,EVM,10,8102
0x0493b6988add9a904926937abd80891c6f0d42ff,EVM,10,8102
0x59240e33416fdb8a09702b754712384d2a911412,EVM,10,8102
0x47acaee373848a266a220125203460e3921677ed,EVM,10,8102
0xa27f6a138a98d250451c368cf977359609bab8ab,EVM,10,8102
0x7744446f4fbe3e660ae9206fb8b0d46b8d097176,EVM,10,8102
0x4a6d913b68e5e7b9f6bbddebd1313fc107d60150,EVM,10,8102
0x912d58de9d0c4f6a72c72234f4e5fa40149c84f6,EVM,10,8102
0xa3614e529c1e5820cd8ee68b5af19ab5d31e08c8,EVM,10,8102
0xd0060dbfecfddbf14995288021c91aea2ee9abf0,EVM,10,8102
0x68d07775d9c0978753edc76f2dc32c4a8cb2c7db,EVM,10,8102
0x51ec49876fd0f9e4bf72998fb24cd82e05802fbb,EVM,10,8102
0x8766c779662b67e9f6ee37d8bc376152fe9fadaf,EVM,10,8102
0xf528803f1a9aa49d7bef51c08f95674b52b88888,EVM,10,8102
0xa8aa913e78513e9b9dc3f008c656b6b983239bec,EVM,10,8102
0x25130ee7d0693aa4994b702de3fbd1d61d43c438,EVM,10,8102
0x5fb89ce4ba97d3c4ba451306fc7f0b2b1bd1e5df,EVM,10,8102
0x6f934978d9baae06846448f8074e14d957d44796,EVM,10,8102
0x533aefffe2e52730030683d9b540594c430c40d7,EVM,10,8102
0x99e05178d5dc8b635aa93eb2ad63c3cda03cabd3,EVM,10,8102
0xd5704e196570c3462ac97cb018ed03e9da6ec86e,EVM,10,8102
0x9b17e80c6d342e640b8a99e6ae9416da2ec7cb16,EVM,10,8102
0xcae997258898ebfdf60f8ce5ffec603a0f29ee08,EVM,10,8102
0x87d8e0eb002e0a227bb495542d232b7370588363,EVM,10,8102
0x906329e977ab081f25a23ec93c7240ad6971de4f,EVM,10,8102
0x03b6a3e1a9fffe2226df8533776b15644ad33b5e,EVM,10,8102
0x95c46b5096b753ee825af5bf33f3d334447a8fa7,EVM,10,8102
0xb9f4fd093f522047757fa28395fa3412aad89a12,EVM,10,8102
0x9519f770552fa1b98a3310fbe3124c44e935c560,EVM,10,8102
0x5f1c6f23b35edb5c5542b1c682cf1695295e88f8,EVM,10,8102
0xd6a203ecb9d3f1fe1b0acc6c4c078a7dab1301ed,EVM,10,8102
0xdd9a5ca4710fe4b08672fabc2d5774e0926a4afb,EVM,10,8102
0x19d7a7086e3a96e0aa783e59594eff743eb12acf,EVM,10,8102
0xaf0f1b6443fb2c398ad3d10c62cb7288675ab88d,EVM,10,8102
0x6ae9e1bea180489eb75195176c491b7485fb68be,EVM,10,8102
0x4aa79f05e288ea23d54afe25d24d4addf0674fc2,EVM,10,8102
0x21671a68b84fc1d9b17be7123990c49c223ea70e,EVM,10,8102
0xfab1420c84ff5e058b8ad12604d24247e268f362,EVM,10,8102
0x66259c5d48b20d9b4a97713e8d82222859a8782c,EVM,10,8102
0x2f8d1975d499d6e7d24714858a1815bcf71891ba,EVM,10,8102
0xc6fc25f965228efa8264d8dcfa5f80ddc4c1d667,EVM,10,8102
0x836da97b83f07aba2701fd5776281c3450f0862c,EVM,10,8102
0xb54196b753cdc25fa8d00afa224bf975d8bf97ae,EVM,10,8102
0x1417a531f6cb155174bea6a0b59a70cb26f0646d,EVM,10,8102
0x4a04b76f5ac446541a8d10b776b52947fa8bc6e8,EVM,10,8102
0xef909a5949463a940434f4fd87bda0e629f6898c,EVM,10,8102
0x1fa9f5e707a671264820e6eeb4071a5bb6f94c12,EVM,10,8102
0x60770c6155f2974f41b802d983669f57b75d95b3,EVM,10,8102
0x3b0a393acb228e8c00c634eeaf2afc570209c2c6,EVM,10,8102
W9QuKiwhvauDNtoqKZZtUB,Galxe ID,10,8102
0x34aa659b30c3497bf520db691b2f5c139a6a58de,EVM,10,8102
0xe5613e0dbd979ea40f29031eab86c34cf5e9ada2,EVM,10,8102
0x337cfb6e0466977c6419d5dca8fa8b82904787b1,EVM,10,8102
0x04ca2c5365d58e27ee9c877d552de7a54e1f94d0,EVM,10,8102
0xcfff83681b41f78bf128c541854ae5d13b714524,EVM,10,8102
0x994697b0d70b02de00f18c2de604c1cdf183b1c5,EVM,10,8102
0x869ef15ade5a7024bda53a069bf49687ba272700,EVM,10,8102
0x0da7bb2035f50eedfb360cc4f3b2f2d8ce8219b3,EVM,10,8102
0x818f8f761aa9dce13b71f48719e80a8acf057090,EVM,10,8102
0x6fd76a04b40073b18d46ceb8a23da1359931afd0,EVM,10,8102
0x656b4b9b35f993b92409ca7157a94fca91518672,EVM,10,8102
0x5ee110a1c93fd113a35e08bcbd5b25d20ad78053,EVM,10,8102
0xd3e14d46ee219ff85174c076ddfbb7f99dd0f9b0,EVM,10,8102
0x74617f327c9044aee6355f4c9544663ba4de56b1,EVM,10,8102
0xe9072625bb804fffe1e5838ac6d7907ed01e275a,EVM,10,8102
0x848587c70caee2647caa9fc4d5bfa9e88a392c0b,EVM,10,8102
0xfef8c288ef5b0d2dad7b392b46fc4a0c170fea91,EVM,10,8102
0xbe2946ec27d2c58c3acba3618de5984e05f01e2c,EVM,10,8102
0x2df292af809fd693d94c7d17e36be352e15bb98a,EVM,10,8102
0xf3e0788b2bbd45a9693d803e5a0198549471534d,EVM,10,8102
0x4fd787803db60816f16b121cc7c5637263f1736f,EVM,10,8102
0xd85bf6feeee6270f2ca53aa7dee7590668431133,EVM,10,8102
0xbd94b2e23162ae29e74521dd38503aafa76bea65,EVM,10,8102
0x0af3ca86aedb50220c04db37ce5a79b6d17eca4d,EVM,10,8102
0x1b7ea5c2919448eaea545f2c9312577b83ca75d3,EVM,10,8102
0x100dc81a70f761071daf9123d217967cd1f30a3d,EVM,10,8102
0x593da29a92b8769ead7de3710e1389a79a28ab5d,EVM,10,8102
0x5088e77ad09d52501f34711aea2c0f1226c6e255,EVM,10,8102
0x2cdc307b7d1a21397b9ff8ae053d65c4da7d95e4,EVM,10,8102
0x076b9d3ddd46db415ed7feb632ef6a485e6bbc79,EVM,10,8102
0x45edd089bc7bd554412883c85906961986b95410,EVM,10,8102
0xc66f30f36b924931a1e153c26efdc67b35059711,EVM,10,8102
0x81d28ce360773b573fabd85307a4ac8132335035,EVM,10,8102
0x8ee4afd8862b3b2e4c56e708d2cfa94b7b525db6,EVM,10,8102
0x7041ba869243df45dc07b7d828f88ecfe48dcccd,EVM,10,8102
0xdd13d45df2b081867b1210d954444db86a699999,EVM,10,8102
0x4798995418f2bea7caa4884cc2c86392c50bd089,EVM,10,8102
0xa93b35502e7f70bbfa6a41fa72ba2e3063372865,EVM,10,8102
0x5d0d2b8c6800efdfb4363aab46d5d5ccbabe4a2e,EVM,10,8102
0x119011594b746124f03deff4240315bbd70308b8,EVM,10,8102
0x662e2984f46d191c28b16cd62439d9dca8b3d6e0,EVM,10,8102
0x5250d6bf11ae54887f420a2151259f8e4a03cb40,EVM,10,8102
0x59131bc2a5df3fccfe23d6ca2b2e4021078ee142,EVM,10,8102
0x407425cb78339f5cf3930e2cb26153dd7fd1f739,EVM,10,8102
0xd751ced587de8f2d61cc294293bdb937f1759d4c,EVM,10,8102
0xe2f2dd463201d62128de79082f7109617472a666,EVM,10,8102
0xb73b9a1c21106802a57e1e0fcd6acfda0c8a213a,EVM,10,8102
0xa0c6154965973801e07956b91a8e32d8f893bc7a,EVM,10,8102
0x8f5dad7f4db78df43a082ebe6a9b8311a8888888,EVM,10,8102
0xaf8cfcfa6d329c0264c2bbc337949debdef23075,EVM,10,8102
0x0840128434c33e296c785e911dd900f4a87b9473,EVM,10,8102
0x88e85316a246b9e57a25a3481af990d262cad4b3,EVM,10,8102
0x1da8f44a3466527de71f8dc10ef6f39bd4921eae,EVM,10,8102
0xbfee7af8264600f12e1e0e9f1f2c86ff62be5fbe,EVM,10,8102
0x383bb5d8bab4e6f5b74b420fcf2f73f6efae86d7,EVM,10,8102
0xeddd4b59398e010d5425cb7ca87cb502f43ce1c2,EVM,10,8102
0x33052ba597fbe66b6e30eb9e2bf8f9887bff9de2,EVM,10,8102
0x5ff7e99e9868c66e4f822d748ae31dae6a970b9c,EVM,10,8102
0xe705419ecaccaffdde8692265baf1caa60470d2f,EVM,10,8102
0xf6153839ba2f0b13493647454528ed491fa6eb96,EVM,10,8102
8L4SWLB5L2zR4gPnnnf44k,Galxe ID,10,8102
0x4c993d971e28f85b1166e8e2b1dbfcc01ab6ffa5,EVM,10,8102
0x12ef58947285f01ce8d8ecd90b3ea384b022cd1c,EVM,10,8102
0x7e926a05710f400b3d87c11e3ceca3e27eb6d744,EVM,10,8102
0x463470955c61a54210b5ddcc20847cc325a2ff38,EVM,10,8102
0x76899d97c2e4efd6dba5eff0d3b1ecd1fe5d6f50,EVM,10,8102
0xbd3f4f88dd6799f6b26269690c7643e4c50cd37e,EVM,10,8102
P9PGyLPyUS4dRKUEDGjPjg,Galxe ID,10,8102
0x3b014dbd9c304b14fb5ab4ef8f473ae45ddd2f23,EVM,10,8102
0x3b2ae6db08362c1c52a22c6e44902bee097c4e4a,EVM,10,8102
0x9ddbfadf4d109149242a3c037d3bfcf3dff8d39d,EVM,10,8102
0x2279122cc80b30b77acfcf07ae304bfa8186c51f,EVM,10,8102
0x8b1de9760c745098af64a4327b4c9d113ed424e4,EVM,10,8102
0xb1729e44da2fc38a131f3a925d4069f7b16bd47c,EVM,10,8102
0x7a60dbe03a897353c12440b74aa845f8ba3f67f8,EVM,10,8102
0x72e336b143200949ff17d28950d4620e617c2cb0,EVM,10,8102
0xba307102806ef232ae6d31084d74a224254d44cc,EVM,10,8102
0x4299b82482a1bfcea9ef70569d8e1180ab6a8d97,EVM,10,8102
0xed203ba48dc864b42930ce7e0ec76e1a6c34ab40,EVM,10,8102
0x6f2c239a6b96dd9efeeb8aaef13879fbee4e7bd1,EVM,10,8102
0x1a2c84db352932305b1372f3e7fef6fe010b4f78,EVM,10,8102
0x9f8d845325f7b5941803a0d8cc379848bfab012a,EVM,10,8102
0x6628dc0fd2713542278099fca25db9ce53750e54,EVM,10,8102
0x69155e7ca2e688ccdc247f6c4ddf374b3ae77bd6,EVM,10,8102
0x64b4b3f4f3f6992d839e9074dde54a019a02f3ae,EVM,10,8102
0xec9868f781df3a1ada59ff65de8306b3380726bc,EVM,10,8102
0xdd65c5e9d1d4124a4730a9bad9ba5784f9b1d1ec,EVM,10,8102
0xafc16b29e86027da946f0d4202c74fa1cdc017ce,EVM,10,8102
0xf7c30a9f6a70da06aee203be6c3123b04204f428,EVM,10,8102
0xb1f343143f6aa2f684cf292c1286e6e076a2b7d1,EVM,10,8102
0x3313b101ebf2c8e7db8fc3251f93547d804c6436,EVM,10,8102
0x765c91997511d6baa28862a5dc5d5ad651b106ea,EVM,10,8102
0x932951390dda96536217ac6ea8941f54ea90a30a,EVM,10,8102
0x799816d058d116bd18aa6e941bf1860158a43b0f,EVM,10,8102
